timestamp,set,home_team,away_team,home_score,away_score,scorer,serving,home_run,away_run,lead,phase,event
2026-06-11T00:25:55.810Z,1,LOCAL,VISITANTE,0,0,,HOME,0,0,0,EARLY,POINT
2026-06-11T00:29:14.483Z,1,LOCAL,VISITANTE,1,0,HOME,HOME,1,0,1,EARLY,SIDEOUT_HOME
2026-06-11T00:29:44.677Z,1,LOCAL,VISITANTE,1,1,AWAY,AWAY,0,1,0,EARLY,SIDEOUT_AWAY
2026-06-11T00:30:08.707Z,1,LOCAL,VISITANTE,1,2,AWAY,AWAY,0,2,-1,EARLY,SIDEOUT_AWAY
2026-06-11T00:30:26.802Z,1,LOCAL,VISITANTE,2,2,HOME,HOME,1,0,0,EARLY,SIDEOUT_HOME
2026-06-11T00:31:16.816Z,1,LOCAL,VISITANTE,3,2,HOME,HOME,2,0,1,EARLY,SIDEOUT_HOME
2026-06-11T00:31:17.142Z,1,LOCAL,VISITANTE,4,2,HOME,HOME,3,0,2,EARLY,SIDEOUT_HOME
2026-06-11T00:31:17.662Z,1,LOCAL,VISITANTE,3,2,,HOME,3,0,1,EARLY,POINT
2026-06-11T00:31:17.916Z,1,LOCAL,VISITANTE,4,2,HOME,HOME,4,0,2,EARLY,SIDEOUT_HOME
2026-06-11T00:31:39.023Z,1,LOCAL,VISITANTE,5,2,HOME,HOME,5,0,3,EARLY,SIDEOUT_HOME
2026-06-11T00:32:03.101Z,1,LOCAL,VISITANTE,5,3,AWAY,AWAY,0,1,2,EARLY,SIDEOUT_AWAY
2026-06-11T00:32:27.143Z,1,LOCAL,VISITANTE,5,4,AWAY,AWAY,0,2,1,EARLY,SIDEOUT_AWAY
2026-06-11T00:32:54.302Z,1,LOCAL,VISITANTE,5,5,AWAY,AWAY,0,3,0,MID,SIDEOUT_AWAY
2026-06-11T00:33:15.347Z,1,LOCAL,VISITANTE,5,6,AWAY,AWAY,0,4,-1,MID,SIDEOUT_AWAY
2026-06-11T00:33:36.384Z,1,LOCAL,VISITANTE,5,7,AWAY,AWAY,0,5,-2,MID,SIDEOUT_AWAY
2026-06-11T00:34:00.413Z,1,LOCAL,VISITANTE,6,7,HOME,HOME,1,0,-1,MID,SIDEOUT_HOME
2026-06-11T00:34:36.612Z,1,LOCAL,VISITANTE,7,7,HOME,HOME,2,0,0,MID,SIDEOUT_HOME
2026-06-11T00:35:03.997Z,1,LOCAL,VISITANTE,7,8,AWAY,AWAY,0,1,-1,MID,SIDEOUT_AWAY
2026-06-11T00:35:30.853Z,1,LOCAL,VISITANTE,8,8,HOME,HOME,1,0,0,MID,SIDEOUT_HOME
2026-06-11T00:36:40.030Z,1,LOCAL,VISITANTE,8,9,AWAY,AWAY,0,1,-1,MID,SIDEOUT_AWAY
2026-06-11T00:37:01.096Z,1,LOCAL,VISITANTE,8,10,AWAY,AWAY,0,2,-2,MID,SIDEOUT_AWAY
2026-06-11T00:37:25.162Z,1,LOCAL,VISITANTE,8,11,AWAY,AWAY,0,3,-3,MID,SIDEOUT_AWAY
2026-06-11T00:37:52.367Z,1,LOCAL,VISITANTE,9,11,HOME,HOME,1,0,-2,LATE,SIDEOUT_HOME
2026-06-11T00:38:22.349Z,1,LOCAL,VISITANTE,9,12,AWAY,AWAY,0,1,-3,LATE,SIDEOUT_AWAY
2026-06-11T00:38:55.407Z,1,LOCAL,VISITANTE,9,13,AWAY,AWAY,0,2,-4,LATE,SIDEOUT_AWAY
2026-06-11T00:39:22.529Z,1,LOCAL,VISITANTE,10,13,HOME,HOME,1,0,-3,LATE,SIDEOUT_HOME
2026-06-11T00:39:52.582Z,1,LOCAL,VISITANTE,10,14,AWAY,AWAY,0,1,-4,LATE,SIDEOUT_AWAY
2026-06-11T00:40:19.637Z,1,LOCAL,VISITANTE,10,15,AWAY,AWAY,0,2,-5,LATE,SIDEOUT_AWAY
2026-06-11T00:42:01.915Z,1,LOCAL,VISITANTE,11,15,HOME,HOME,1,0,-4,LATE,SIDEOUT_HOME
2026-06-11T00:42:35.017Z,1,LOCAL,VISITANTE,12,15,HOME,HOME,2,0,-3,LATE,SIDEOUT_HOME
2026-06-11T00:43:11.101Z,1,LOCAL,VISITANTE,12,16,AWAY,AWAY,0,1,-4,LATE,SIDEOUT_AWAY
2026-06-11T00:43:41.183Z,1,LOCAL,VISITANTE,13,16,HOME,HOME,1,0,-3,LATE,SIDEOUT_HOME
2026-06-11T00:44:14.241Z,1,LOCAL,VISITANTE,13,17,AWAY,AWAY,0,1,-4,LATE,SIDEOUT_AWAY
2026-06-11T00:44:52.424Z,1,LOCAL,VISITANTE,14,17,HOME,HOME,1,0,-3,LATE,SIDEOUT_HOME
2026-06-11T00:45:23.424Z,1,LOCAL,VISITANTE,15,17,HOME,HOME,2,0,-2,LATE,SIDEOUT_HOME
2026-06-11T00:45:56.507Z,1,LOCAL,VISITANTE,16,17,HOME,HOME,3,0,-1,LATE,SIDEOUT_HOME
2026-06-11T00:46:26.637Z,1,LOCAL,VISITANTE,17,17,HOME,HOME,4,0,0,LATE,SIDEOUT_HOME
2026-06-11T00:46:53.696Z,1,LOCAL,VISITANTE,17,18,AWAY,AWAY,0,1,-1,LATE,SIDEOUT_AWAY
2026-06-11T00:47:17.723Z,1,LOCAL,VISITANTE,18,18,HOME,HOME,1,0,0,LATE,SIDEOUT_HOME
2026-06-11T00:47:44.817Z,1,LOCAL,VISITANTE,18,19,AWAY,AWAY,0,1,-1,LATE,SIDEOUT_AWAY
2026-06-11T00:52:03.472Z,1,LOCAL,VISITANTE,19,19,HOME,HOME,1,0,0,LATE,SIDEOUT_HOME
2026-06-11T00:54:06.727Z,1,LOCAL,VISITANTE,20,19,HOME,HOME,2,0,1,LATE,SIDEOUT_HOME
2026-06-11T00:54:36.786Z,1,LOCAL,VISITANTE,20,20,AWAY,AWAY,0,1,0,LATE,SIDEOUT_AWAY
2026-06-11T00:55:00.878Z,1,LOCAL,VISITANTE,21,20,HOME,HOME,1,0,1,LATE,SIDEOUT_HOME
2026-06-11T00:55:30.978Z,1,LOCAL,VISITANTE,21,21,AWAY,AWAY,0,1,0,LATE,SIDEOUT_AWAY
2026-06-11T00:56:10.073Z,1,LOCAL,VISITANTE,22,21,HOME,HOME,1,0,1,LATE,SIDEOUT_HOME
2026-06-11T00:56:40.578Z,1,LOCAL,VISITANTE,22,22,AWAY,AWAY,0,1,0,LATE,SIDEOUT_AWAY
2026-06-11T00:57:16.170Z,1,LOCAL,VISITANTE,23,22,HOME,HOME,1,0,1,LATE,SIDEOUT_HOME
2026-06-11T00:58:43.424Z,1,LOCAL,VISITANTE,24,22,HOME,HOME,2,0,2,LATE,SIDEOUT_HOME
2026-06-11T00:59:05.262Z,1,LOCAL,VISITANTE,24,23,AWAY,AWAY,0,1,1,LATE,SIDEOUT_AWAY
2026-06-11T01:00:40.691Z,1,LOCAL,VISITANTE,25,23,HOME,HOME,1,0,2,LATE,SIDEOUT_HOME
2026-06-11T01:03:59.184Z,2,LOCAL,VISITANTE,0,0,,AWAY,1,0,0,EARLY,POINT
2026-06-11T01:04:08.161Z,2,LOCAL,VISITANTE,1,0,HOME,HOME,2,0,1,EARLY,SIDEOUT_HOME
2026-06-11T01:04:32.694Z,2,LOCAL,VISITANTE,2,0,HOME,HOME,3,0,2,EARLY,SIDEOUT_HOME
2026-06-11T01:05:05.352Z,2,LOCAL,VISITANTE,3,0,HOME,HOME,4,0,3,EARLY,SIDEOUT_HOME
