timestamp,set,home_team,away_team,home_score,away_score,scorer,serving,home_run,away_run,lead,phase,event
2026-06-15T14:29:43.758Z,1,LOCAL,VISITANTE,28,26,HOME,HOME,1,0,2,LATE,SIDEOUT_HOME
2026-06-15T14:32:47.151Z,2,LOCAL,VISITANTE,0,0,,AWAY,1,0,0,EARLY,POINT
2026-06-15T14:33:26.303Z,2,LOCAL,VISITANTE,0,1,AWAY,AWAY,0,1,-1,EARLY,SIDEOUT_AWAY
2026-06-15T14:33:53.335Z,2,LOCAL,VISITANTE,0,2,AWAY,AWAY,0,2,-2,EARLY,SIDEOUT_AWAY
2026-06-15T14:34:26.431Z,2,LOCAL,VISITANTE,1,2,HOME,HOME,1,0,-1,EARLY,SIDEOUT_HOME
2026-06-15T14:35:02.487Z,2,LOCAL,VISITANTE,1,3,AWAY,AWAY,0,1,-2,EARLY,SIDEOUT_AWAY
2026-06-15T14:35:29.582Z,2,LOCAL,VISITANTE,2,3,HOME,HOME,1,0,-1,EARLY,SIDEOUT_HOME
2026-06-15T14:36:05.666Z,2,LOCAL,VISITANTE,3,3,HOME,HOME,2,0,0,EARLY,SIDEOUT_HOME
2026-06-15T14:36:44.688Z,2,LOCAL,VISITANTE,4,3,HOME,HOME,3,0,1,EARLY,SIDEOUT_HOME
2026-06-15T14:37:14.820Z,2,LOCAL,VISITANTE,4,4,AWAY,AWAY,0,1,0,EARLY,SIDEOUT_AWAY
2026-06-15T14:37:47.834Z,2,LOCAL,VISITANTE,5,4,HOME,HOME,1,0,1,EARLY,SIDEOUT_HOME
2026-06-15T14:38:05.912Z,2,LOCAL,VISITANTE,5,5,AWAY,AWAY,0,1,0,MID,SIDEOUT_AWAY
2026-06-15T14:38:38.943Z,2,LOCAL,VISITANTE,5,6,AWAY,AWAY,0,2,-1,MID,SIDEOUT_AWAY
2026-06-15T14:39:12.040Z,2,LOCAL,VISITANTE,6,6,HOME,HOME,1,0,0,MID,SIDEOUT_HOME
2026-06-15T14:39:33.106Z,2,LOCAL,VISITANTE,6,7,AWAY,AWAY,0,1,-1,MID,SIDEOUT_AWAY
2026-06-15T14:40:06.226Z,2,LOCAL,VISITANTE,7,7,HOME,HOME,1,0,0,MID,SIDEOUT_HOME
2026-06-15T14:40:33.229Z,2,LOCAL,VISITANTE,7,8,AWAY,AWAY,0,1,-1,MID,SIDEOUT_AWAY
2026-06-15T14:41:00.331Z,2,LOCAL,VISITANTE,7,9,AWAY,AWAY,0,2,-2,MID,SIDEOUT_AWAY
2026-06-15T14:41:21.376Z,2,LOCAL,VISITANTE,8,9,HOME,HOME,1,0,-1,MID,SIDEOUT_HOME
2026-06-15T14:41:57.488Z,2,LOCAL,VISITANTE,9,9,HOME,HOME,2,0,0,MID,SIDEOUT_HOME
2026-06-15T14:42:18.613Z,2,LOCAL,VISITANTE,9,10,AWAY,AWAY,0,1,-1,MID,SIDEOUT_AWAY
2026-06-15T14:42:42.582Z,2,LOCAL,VISITANTE,9,11,AWAY,AWAY,0,2,-2,LATE,SIDEOUT_AWAY
2026-06-15T14:44:09.826Z,2,LOCAL,VISITANTE,10,11,HOME,HOME,1,0,-1,LATE,SIDEOUT_HOME
2026-06-15T14:44:30.901Z,2,LOCAL,VISITANTE,11,11,HOME,HOME,2,0,0,LATE,SIDEOUT_HOME
2026-06-15T14:44:54.948Z,2,LOCAL,VISITANTE,12,11,HOME,HOME,3,0,1,LATE,SIDEOUT_HOME
2026-06-15T14:45:15.967Z,2,LOCAL,VISITANTE,13,11,HOME,HOME,4,0,2,LATE,SIDEOUT_HOME
2026-06-15T14:46:40.264Z,2,LOCAL,VISITANTE,14,11,HOME,HOME,5,0,3,LATE,SIDEOUT_HOME
2026-06-15T14:47:07.285Z,2,LOCAL,VISITANTE,15,11,HOME,HOME,6,0,4,LATE,SIDEOUT_HOME
2026-06-15T14:47:31.337Z,2,LOCAL,VISITANTE,16,11,HOME,HOME,7,0,5,LATE,SIDEOUT_HOME
