timestamp,set,home_team,away_team,home_score,away_score,scorer,serving,home_run,away_run,lead,phase,event
2026-06-26T00:46:04.499Z,1,LOCAL,VISITANTE,11,10,AWAY,HOME,0,3,1,LATE,BREAK_AWAY
2026-06-26T00:46:33.086Z,1,LOCAL,VISITANTE,12,10,HOME,HOME,1,0,2,LATE,SIDEOUT_HOME
2026-06-26T00:47:48.319Z,1,LOCAL,VISITANTE,13,10,HOME,HOME,2,0,3,LATE,SIDEOUT_HOME
2026-06-26T00:48:18.396Z,1,LOCAL,VISITANTE,14,10,HOME,HOME,3,0,4,LATE,SIDEOUT_HOME
2026-06-26T00:48:39.548Z,1,LOCAL,VISITANTE,14,11,AWAY,AWAY,0,1,3,LATE,SIDEOUT_AWAY
2026-06-26T00:49:07.084Z,1,LOCAL,VISITANTE,14,12,AWAY,AWAY,0,2,2,LATE,SIDEOUT_AWAY
2026-06-26T00:49:49.185Z,1,LOCAL,VISITANTE,14,13,AWAY,AWAY,0,3,1,LATE,SIDEOUT_AWAY
2026-06-26T00:50:19.236Z,1,LOCAL,VISITANTE,15,13,HOME,HOME,1,0,2,LATE,SIDEOUT_HOME
2026-06-26T00:50:40.291Z,1,LOCAL,VISITANTE,15,14,AWAY,AWAY,0,1,1,LATE,SIDEOUT_AWAY
2026-06-26T00:51:07.375Z,1,LOCAL,VISITANTE,16,14,HOME,HOME,1,0,2,LATE,SIDEOUT_HOME
