timestamp,set,home_team,away_team,home_score,away_score,scorer,serving,home_run,away_run,lead,phase,event
2026-08-05T00:25:30.859Z,1,LOCAL,VISITANTE,0,0,,AWAY,0,0,0,EARLY,POINT
2026-08-05T00:31:56.058Z,1,LOCAL,VISITANTE,1,0,HOME,AWAY,1,0,1,EARLY,SIDEOUT_HOME
2026-08-05T00:32:20.059Z,1,LOCAL,VISITANTE,1,1,AWAY,HOME,0,1,0,EARLY,SIDEOUT_AWAY
2026-08-05T00:32:50.107Z,1,LOCAL,VISITANTE,1,2,AWAY,AWAY,0,2,-1,EARLY,BREAK_AWAY
2026-08-05T00:33:11.156Z,1,LOCAL,VISITANTE,2,2,HOME,AWAY,1,0,0,EARLY,SIDEOUT_HOME
2026-08-05T00:33:38.225Z,1,LOCAL,VISITANTE,2,3,AWAY,HOME,0,1,-1,EARLY,SIDEOUT_AWAY
2026-08-05T00:33:56.252Z,1,LOCAL,VISITANTE,2,4,AWAY,AWAY,0,2,-2,EARLY,BREAK_AWAY
2026-08-05T00:34:20.307Z,1,LOCAL,VISITANTE,3,4,HOME,AWAY,1,0,-1,EARLY,SIDEOUT_HOME
2026-08-05T00:35:05.418Z,1,LOCAL,VISITANTE,4,4,HOME,HOME,2,0,0,EARLY,BREAK_HOME
2026-08-05T00:35:29.483Z,1,LOCAL,VISITANTE,4,5,AWAY,HOME,0,1,-1,EARLY,SIDEOUT_AWAY
2026-08-05T00:35:53.518Z,1,LOCAL,VISITANTE,5,5,HOME,AWAY,1,0,0,MID,SIDEOUT_HOME
2026-08-05T00:36:29.598Z,1,LOCAL,VISITANTE,5,6,AWAY,HOME,0,1,-1,MID,SIDEOUT_AWAY
2026-08-05T00:37:05.695Z,1,LOCAL,VISITANTE,5,7,AWAY,AWAY,0,2,-2,MID,BREAK_AWAY
2026-08-05T00:37:35.762Z,1,LOCAL,VISITANTE,6,7,HOME,AWAY,1,0,-1,MID,SIDEOUT_HOME
2026-08-05T00:38:02.794Z,1,LOCAL,VISITANTE,6,8,AWAY,HOME,0,1,-2,MID,SIDEOUT_AWAY
2026-08-05T00:38:23.859Z,1,LOCAL,VISITANTE,7,8,HOME,AWAY,1,0,-1,MID,SIDEOUT_HOME
2026-08-05T00:38:56.960Z,1,LOCAL,VISITANTE,7,9,AWAY,HOME,0,1,-2,MID,SIDEOUT_AWAY
2026-08-05T00:40:06.104Z,1,LOCAL,VISITANTE,7,10,AWAY,AWAY,0,2,-3,MID,BREAK_AWAY
2026-08-05T00:40:39.194Z,1,LOCAL,VISITANTE,7,11,AWAY,AWAY,0,3,-4,MID,BREAK_AWAY
2026-08-05T00:42:21.460Z,1,LOCAL,VISITANTE,8,11,HOME,AWAY,1,0,-3,MID,SIDEOUT_HOME
2026-08-05T00:42:42.505Z,1,LOCAL,VISITANTE,9,11,HOME,HOME,2,0,-2,LATE,BREAK_HOME
2026-08-05T00:43:21.594Z,1,LOCAL,VISITANTE,9,12,AWAY,HOME,0,1,-3,LATE,SIDEOUT_AWAY
2026-08-05T00:43:57.685Z,1,LOCAL,VISITANTE,11,12,HOME,AWAY,1,0,-1,LATE,SIDEOUT_HOME
2026-08-05T00:44:24.764Z,1,LOCAL,VISITANTE,12,12,HOME,HOME,2,0,0,LATE,BREAK_HOME
2026-08-05T00:44:54.858Z,1,LOCAL,VISITANTE,13,12,HOME,HOME,3,0,1,LATE,BREAK_HOME
2026-08-05T00:45:18.941Z,1,LOCAL,VISITANTE,13,13,AWAY,HOME,0,1,0,LATE,SIDEOUT_AWAY
2026-08-05T00:45:45.999Z,1,LOCAL,VISITANTE,14,13,HOME,AWAY,1,0,1,LATE,SIDEOUT_HOME
2026-08-05T00:46:16.097Z,1,LOCAL,VISITANTE,14,14,AWAY,HOME,0,1,0,LATE,SIDEOUT_AWAY
2026-08-05T00:46:58.181Z,1,LOCAL,VISITANTE,15,14,HOME,AWAY,1,0,1,LATE,SIDEOUT_HOME
2026-08-05T00:47:28.270Z,1,LOCAL,VISITANTE,15,15,AWAY,HOME,0,1,0,LATE,SIDEOUT_AWAY
2026-08-05T00:48:07.378Z,1,LOCAL,VISITANTE,16,15,HOME,AWAY,1,0,1,LATE,SIDEOUT_HOME
2026-08-05T00:48:40.456Z,1,LOCAL,VISITANTE,17,15,HOME,HOME,2,0,2,LATE,BREAK_HOME
2026-08-05T00:49:01.538Z,1,LOCAL,VISITANTE,17,16,AWAY,HOME,0,1,1,LATE,SIDEOUT_AWAY
2026-08-05T00:49:46.655Z,1,LOCAL,VISITANTE,18,16,HOME,AWAY,1,0,2,LATE,SIDEOUT_HOME
2026-08-05T00:50:31.733Z,1,LOCAL,VISITANTE,19,16,HOME,HOME,2,0,3,LATE,BREAK_HOME
2026-08-05T00:52:04.963Z,1,LOCAL,VISITANTE,20,16,HOME,HOME,3,0,4,LATE,BREAK_HOME
2026-08-05T00:52:32.051Z,1,LOCAL,VISITANTE,21,16,HOME,HOME,4,0,5,LATE,BREAK_HOME
2026-08-05T00:52:56.091Z,1,LOCAL,VISITANTE,21,17,AWAY,HOME,0,1,4,LATE,SIDEOUT_AWAY
2026-08-05T00:53:29.187Z,1,LOCAL,VISITANTE,22,17,HOME,AWAY,1,0,5,LATE,SIDEOUT_HOME
2026-08-05T00:54:14.301Z,1,LOCAL,VISITANTE,22,18,AWAY,HOME,0,1,4,LATE,SIDEOUT_AWAY
2026-08-05T00:54:38.348Z,1,LOCAL,VISITANTE,22,19,AWAY,AWAY,0,2,3,LATE,BREAK_AWAY
2026-08-05T00:54:56.412Z,1,LOCAL,VISITANTE,22,20,AWAY,AWAY,0,3,2,LATE,BREAK_AWAY
2026-08-05T00:55:35.514Z,1,LOCAL,VISITANTE,23,20,HOME,AWAY,1,0,3,LATE,SIDEOUT_HOME
2026-08-05T00:56:14.608Z,1,LOCAL,VISITANTE,23,21,AWAY,HOME,0,1,2,LATE,SIDEOUT_AWAY
2026-08-05T00:56:41.685Z,1,LOCAL,VISITANTE,24,21,HOME,AWAY,1,0,3,LATE,SIDEOUT_HOME
2026-08-05T00:57:14.773Z,1,LOCAL,VISITANTE,24,22,AWAY,HOME,0,1,2,LATE,SIDEOUT_AWAY
2026-08-05T00:57:38.860Z,1,LOCAL,VISITANTE,24,23,AWAY,AWAY,0,2,1,LATE,BREAK_AWAY
2026-08-05T00:59:00.144Z,1,LOCAL,VISITANTE,25,23,HOME,AWAY,1,0,2,LATE,SIDEOUT_HOME
2026-08-05T01:02:39.794Z,2,LOCAL,VISITANTE,0,0,,HOME,1,0,0,EARLY,POINT
2026-08-05T01:03:03.868Z,2,LOCAL,VISITANTE,0,1,AWAY,HOME,0,1,-1,EARLY,SIDEOUT_AWAY
2026-08-05T01:03:36.961Z,2,LOCAL,VISITANTE,1,1,HOME,AWAY,1,0,0,EARLY,SIDEOUT_HOME
2026-08-05T01:04:25.068Z,2,LOCAL,VISITANTE,1,2,AWAY,HOME,0,1,-1,EARLY,SIDEOUT_AWAY
2026-08-05T01:04:52.168Z,2,LOCAL,VISITANTE,2,2,HOME,AWAY,1,0,0,EARLY,SIDEOUT_HOME
2026-08-05T01:05:22.207Z,2,LOCAL,VISITANTE,2,3,AWAY,HOME,0,1,-1,EARLY,SIDEOUT_AWAY
2026-08-05T01:05:46.302Z,2,LOCAL,VISITANTE,3,3,HOME,AWAY,1,0,0,EARLY,SIDEOUT_HOME
2026-08-05T01:06:16.357Z,2,LOCAL,VISITANTE,4,3,HOME,HOME,2,0,1,EARLY,BREAK_HOME
2026-08-05T01:06:46.420Z,2,LOCAL,VISITANTE,4,4,AWAY,HOME,0,1,0,EARLY,SIDEOUT_AWAY
2026-08-05T01:07:25.538Z,2,LOCAL,VISITANTE,5,4,HOME,AWAY,1,0,1,EARLY,SIDEOUT_HOME
2026-08-05T01:07:55.643Z,2,LOCAL,VISITANTE,6,4,HOME,HOME,2,0,2,MID,BREAK_HOME
2026-08-05T01:08:22.686Z,2,LOCAL,VISITANTE,7,4,HOME,HOME,3,0,3,MID,BREAK_HOME
2026-08-05T01:08:43.746Z,2,LOCAL,VISITANTE,8,4,HOME,HOME,4,0,4,MID,BREAK_HOME
2026-08-05T01:09:19.838Z,2,LOCAL,VISITANTE,9,4,HOME,HOME,5,0,5,MID,BREAK_HOME
2026-08-05T01:10:19.973Z,2,LOCAL,VISITANTE,10,4,HOME,HOME,6,0,6,MID,BREAK_HOME
