timestamp,set,home_team,away_team,home_score,away_score,scorer,serving,home_run,away_run,lead,phase,event
2026-07-21T22:50:43.444Z,1,LOCAL,VISITANTE,25,19,,HOME,0,0,6,LATE,POINT
2026-07-21T22:52:38.219Z,2,LOCAL,VISITANTE,0,0,,HOME,0,0,0,EARLY,POINT
2026-07-21T22:53:05.314Z,2,LOCAL,VISITANTE,1,0,HOME,HOME,1,0,1,EARLY,SIDEOUT_HOME
2026-07-21T22:53:26.421Z,2,LOCAL,VISITANTE,2,0,HOME,HOME,2,0,2,EARLY,SIDEOUT_HOME
2026-07-21T22:53:56.476Z,2,LOCAL,VISITANTE,2,1,AWAY,AWAY,0,1,1,EARLY,SIDEOUT_AWAY
2026-07-21T22:54:20.598Z,2,LOCAL,VISITANTE,3,1,HOME,HOME,1,0,2,EARLY,SIDEOUT_HOME
2026-07-21T22:54:47.686Z,2,LOCAL,VISITANTE,3,2,AWAY,AWAY,0,1,1,EARLY,SIDEOUT_AWAY
2026-07-21T22:55:08.729Z,2,LOCAL,VISITANTE,3,3,AWAY,AWAY,0,2,0,EARLY,SIDEOUT_AWAY
2026-07-21T22:55:41.819Z,2,LOCAL,VISITANTE,4,3,HOME,HOME,1,0,1,EARLY,SIDEOUT_HOME
2026-07-21T22:56:08.903Z,2,LOCAL,VISITANTE,5,3,HOME,HOME,2,0,2,EARLY,SIDEOUT_HOME
2026-07-21T22:56:29.982Z,2,LOCAL,VISITANTE,5,4,AWAY,AWAY,0,1,1,EARLY,SIDEOUT_AWAY
2026-07-21T22:57:15.047Z,2,LOCAL,VISITANTE,6,4,HOME,HOME,1,0,2,MID,SIDEOUT_HOME
2026-07-21T22:57:45.126Z,2,LOCAL,VISITANTE,7,4,HOME,HOME,2,0,3,MID,SIDEOUT_HOME
2026-07-21T22:58:09.172Z,2,LOCAL,VISITANTE,7,5,AWAY,AWAY,0,1,2,MID,SIDEOUT_AWAY
2026-07-21T22:58:27.224Z,2,LOCAL,VISITANTE,7,6,AWAY,AWAY,0,2,1,MID,SIDEOUT_AWAY
2026-07-21T22:58:48.260Z,2,LOCAL,VISITANTE,8,6,HOME,HOME,1,0,2,MID,SIDEOUT_HOME
2026-07-21T22:59:21.350Z,2,LOCAL,VISITANTE,9,6,HOME,HOME,2,0,3,MID,SIDEOUT_HOME
2026-07-21T22:59:54.461Z,2,LOCAL,VISITANTE,10,6,HOME,HOME,3,0,4,MID,SIDEOUT_HOME
2026-07-21T23:00:21.554Z,2,LOCAL,VISITANTE,11,6,HOME,HOME,4,0,5,MID,SIDEOUT_HOME
2026-07-21T23:00:51.586Z,2,LOCAL,VISITANTE,12,6,HOME,HOME,5,0,6,MID,SIDEOUT_HOME
2026-07-21T23:01:24.658Z,2,LOCAL,VISITANTE,12,7,AWAY,AWAY,0,1,5,MID,SIDEOUT_AWAY
2026-07-21T23:01:54.765Z,2,LOCAL,VISITANTE,12,8,AWAY,AWAY,0,2,4,LATE,SIDEOUT_AWAY
2026-07-21T23:02:21.826Z,2,LOCAL,VISITANTE,13,8,HOME,HOME,1,0,5,LATE,SIDEOUT_HOME
2026-07-21T23:02:51.911Z,2,LOCAL,VISITANTE,13,9,AWAY,AWAY,0,1,4,LATE,SIDEOUT_AWAY
2026-07-21T23:03:31.023Z,2,LOCAL,VISITANTE,14,9,HOME,HOME,1,0,5,LATE,SIDEOUT_HOME
2026-07-21T23:04:04.164Z,2,LOCAL,VISITANTE,15,9,HOME,HOME,2,0,6,LATE,SIDEOUT_HOME
2026-07-21T23:04:34.211Z,2,LOCAL,VISITANTE,16,9,HOME,HOME,3,0,7,LATE,SIDEOUT_HOME
2026-07-21T23:05:01.275Z,2,LOCAL,VISITANTE,16,10,AWAY,AWAY,0,1,6,LATE,SIDEOUT_AWAY
2026-07-21T23:05:31.325Z,2,LOCAL,VISITANTE,17,10,HOME,HOME,1,0,7,LATE,SIDEOUT_HOME
2026-07-21T23:05:49.398Z,2,LOCAL,VISITANTE,17,11,AWAY,AWAY,0,1,6,LATE,SIDEOUT_AWAY
2026-07-21T23:06:13.443Z,2,LOCAL,VISITANTE,18,11,HOME,HOME,1,0,7,LATE,SIDEOUT_HOME
