timestamp,set,home_team,away_team,home_score,away_score,scorer,serving,home_run,away_run,lead,phase,event
2026-06-08T21:02:37.449Z,1,LOCAL,VISITANTE,1,2,,AWAY,0,0,-1,EARLY,POINT
2026-06-08T21:02:40.473Z,1,LOCAL,VISITANTE,2,2,HOME,HOME,1,0,0,EARLY,SIDEOUT_HOME
2026-06-08T21:03:01.535Z,1,LOCAL,VISITANTE,3,2,HOME,HOME,2,0,1,EARLY,SIDEOUT_HOME
2026-06-08T21:03:25.630Z,1,LOCAL,VISITANTE,3,3,AWAY,AWAY,0,1,0,EARLY,SIDEOUT_AWAY
2026-06-08T21:03:46.710Z,1,LOCAL,VISITANTE,3,4,AWAY,AWAY,0,2,-1,EARLY,SIDEOUT_AWAY
2026-06-08T21:04:07.719Z,1,LOCAL,VISITANTE,4,4,HOME,HOME,1,0,0,EARLY,SIDEOUT_HOME
2026-06-08T21:04:31.755Z,1,LOCAL,VISITANTE,4,5,AWAY,AWAY,0,1,-1,EARLY,SIDEOUT_AWAY
2026-06-08T21:05:01.821Z,1,LOCAL,VISITANTE,4,6,AWAY,AWAY,0,2,-2,MID,SIDEOUT_AWAY
2026-06-08T21:05:31.875Z,1,LOCAL,VISITANTE,5,6,HOME,HOME,1,0,-1,MID,SIDEOUT_HOME
2026-06-08T21:06:13.969Z,1,LOCAL,VISITANTE,5,7,AWAY,AWAY,0,1,-2,MID,SIDEOUT_AWAY
2026-06-08T21:06:34.991Z,1,LOCAL,VISITANTE,5,8,AWAY,AWAY,0,2,-3,MID,SIDEOUT_AWAY
2026-06-08T21:07:05.031Z,1,LOCAL,VISITANTE,6,8,HOME,HOME,1,0,-2,MID,SIDEOUT_HOME
2026-06-08T21:07:29.226Z,1,LOCAL,VISITANTE,6,9,AWAY,AWAY,0,1,-3,MID,SIDEOUT_AWAY
2026-06-08T21:08:05.200Z,1,LOCAL,VISITANTE,7,9,HOME,HOME,1,0,-2,MID,SIDEOUT_HOME
2026-06-08T21:08:32.252Z,1,LOCAL,VISITANTE,7,10,AWAY,AWAY,0,1,-3,MID,SIDEOUT_AWAY
2026-06-08T21:08:53.332Z,1,LOCAL,VISITANTE,8,10,HOME,HOME,1,0,-2,MID,SIDEOUT_HOME
2026-06-08T21:09:14.387Z,1,LOCAL,VISITANTE,8,11,AWAY,AWAY,0,1,-3,MID,SIDEOUT_AWAY
2026-06-08T21:09:44.472Z,1,LOCAL,VISITANTE,9,11,HOME,HOME,1,0,-2,LATE,SIDEOUT_HOME
2026-06-08T21:09:59.505Z,1,LOCAL,VISITANTE,10,11,HOME,HOME,2,0,-1,LATE,SIDEOUT_HOME
2026-06-08T21:10:41.650Z,1,LOCAL,VISITANTE,11,11,HOME,HOME,3,0,0,LATE,SIDEOUT_HOME
2026-06-08T21:11:02.733Z,1,LOCAL,VISITANTE,11,12,AWAY,AWAY,0,1,-1,LATE,SIDEOUT_AWAY
2026-06-08T21:11:23.796Z,1,LOCAL,VISITANTE,12,12,HOME,HOME,1,0,0,LATE,SIDEOUT_HOME
2026-06-08T21:11:44.856Z,1,LOCAL,VISITANTE,13,12,HOME,HOME,2,0,1,LATE,SIDEOUT_HOME
2026-06-08T21:12:05.893Z,1,LOCAL,VISITANTE,13,13,AWAY,AWAY,0,1,0,LATE,SIDEOUT_AWAY
2026-06-08T21:12:41.944Z,1,LOCAL,VISITANTE,13,14,AWAY,AWAY,0,2,-1,LATE,SIDEOUT_AWAY
2026-06-08T21:13:03.056Z,1,LOCAL,VISITANTE,14,14,HOME,HOME,1,0,0,LATE,SIDEOUT_HOME
