timestamp,set,home_team,away_team,home_score,away_score,scorer,serving,home_run,away_run,lead,phase,event
2026-06-16T21:28:25.255Z,1,LOCAL,VISITANTE,0,0,,HOME,0,0,0,EARLY,POINT
2026-06-16T21:31:00.337Z,1,LOCAL,VISITANTE,1,0,HOME,HOME,1,0,1,EARLY,SIDEOUT_HOME
2026-06-16T21:31:02.384Z,1,LOCAL,VISITANTE,2,0,HOME,HOME,2,0,2,EARLY,SIDEOUT_HOME
2026-06-16T21:31:20.404Z,1,LOCAL,VISITANTE,3,0,HOME,HOME,3,0,3,EARLY,SIDEOUT_HOME
2026-06-16T21:31:50.525Z,1,LOCAL,VISITANTE,3,1,AWAY,AWAY,0,1,2,EARLY,SIDEOUT_AWAY
2026-06-16T21:32:11.582Z,1,LOCAL,VISITANTE,3,2,AWAY,AWAY,0,2,1,EARLY,SIDEOUT_AWAY
2026-06-16T21:32:35.634Z,1,LOCAL,VISITANTE,4,2,HOME,HOME,1,0,2,EARLY,SIDEOUT_HOME
2026-06-16T21:32:56.689Z,1,LOCAL,VISITANTE,4,3,AWAY,AWAY,0,1,1,EARLY,SIDEOUT_AWAY
2026-06-16T21:33:23.776Z,1,LOCAL,VISITANTE,5,3,HOME,HOME,1,0,2,EARLY,SIDEOUT_HOME
2026-06-16T21:33:56.849Z,1,LOCAL,VISITANTE,6,3,HOME,HOME,2,0,3,EARLY,SIDEOUT_HOME
2026-06-16T21:34:38.993Z,1,LOCAL,VISITANTE,7,3,HOME,HOME,3,0,4,MID,SIDEOUT_HOME
2026-06-16T21:35:06.088Z,1,LOCAL,VISITANTE,8,3,HOME,HOME,4,0,5,MID,SIDEOUT_HOME
2026-06-16T21:36:30.310Z,1,LOCAL,VISITANTE,9,3,HOME,HOME,5,0,6,MID,SIDEOUT_HOME
2026-06-16T21:36:51.353Z,1,LOCAL,VISITANTE,9,4,AWAY,AWAY,0,1,5,MID,SIDEOUT_AWAY
2026-06-16T21:37:15.418Z,1,LOCAL,VISITANTE,9,5,AWAY,AWAY,0,2,4,MID,SIDEOUT_AWAY
2026-06-16T21:37:39.473Z,1,LOCAL,VISITANTE,10,5,HOME,HOME,1,0,5,MID,SIDEOUT_HOME
2026-06-16T21:38:00.511Z,1,LOCAL,VISITANTE,10,6,AWAY,AWAY,0,1,4,MID,SIDEOUT_AWAY
2026-06-16T21:38:30.561Z,1,LOCAL,VISITANTE,11,6,HOME,HOME,1,0,5,MID,SIDEOUT_HOME
2026-06-16T21:39:03.636Z,1,LOCAL,VISITANTE,12,6,HOME,HOME,2,0,6,MID,SIDEOUT_HOME
2026-06-16T21:39:57.725Z,1,LOCAL,VISITANTE,13,6,HOME,HOME,3,0,7,MID,SIDEOUT_HOME
2026-06-16T21:40:18.785Z,1,LOCAL,VISITANTE,14,6,HOME,HOME,4,0,8,LATE,SIDEOUT_HOME
2026-06-16T21:40:39.928Z,1,LOCAL,VISITANTE,14,7,AWAY,AWAY,0,1,7,LATE,SIDEOUT_AWAY
2026-06-16T21:41:03.890Z,1,LOCAL,VISITANTE,15,7,HOME,HOME,1,0,8,LATE,SIDEOUT_HOME
2026-06-16T21:41:39.968Z,1,LOCAL,VISITANTE,16,7,HOME,HOME,2,0,9,LATE,SIDEOUT_HOME
2026-06-16T21:42:16.070Z,1,LOCAL,VISITANTE,16,8,AWAY,AWAY,0,1,8,LATE,SIDEOUT_AWAY
2026-06-16T21:42:31.120Z,1,LOCAL,VISITANTE,17,8,HOME,HOME,1,0,9,LATE,SIDEOUT_HOME
2026-06-16T21:43:01.216Z,1,LOCAL,VISITANTE,17,9,AWAY,AWAY,0,1,8,LATE,SIDEOUT_AWAY
