timestamp,set,home_team,away_team,home_score,away_score,scorer,serving,home_run,away_run,lead,phase,event
2026-06-16T22:31:02.700Z,2,LOCAL,VISITANTE,1,7,,AWAY,5,0,-6,EARLY,POINT
2026-06-16T22:31:17.356Z,2,LOCAL,VISITANTE,1,8,AWAY,AWAY,0,1,-7,EARLY,SIDEOUT_AWAY
2026-06-16T22:31:41.464Z,2,LOCAL,VISITANTE,1,9,AWAY,AWAY,0,2,-8,MID,SIDEOUT_AWAY
2026-06-16T22:32:23.687Z,2,LOCAL,VISITANTE,2,9,HOME,HOME,1,0,-7,MID,SIDEOUT_HOME
2026-06-16T22:32:53.664Z,2,LOCAL,VISITANTE,2,10,AWAY,AWAY,0,1,-8,MID,SIDEOUT_AWAY
2026-06-16T22:33:17.727Z,2,LOCAL,VISITANTE,3,10,HOME,HOME,1,0,-7,MID,SIDEOUT_HOME
2026-06-16T22:33:47.764Z,2,LOCAL,VISITANTE,3,11,AWAY,AWAY,0,1,-8,MID,SIDEOUT_AWAY
2026-06-16T22:34:08.812Z,2,LOCAL,VISITANTE,3,12,AWAY,AWAY,0,2,-9,MID,SIDEOUT_AWAY
2026-06-16T22:34:26.859Z,2,LOCAL,VISITANTE,4,12,HOME,HOME,1,0,-8,MID,SIDEOUT_HOME
2026-06-16T22:35:09.009Z,2,LOCAL,VISITANTE,4,13,AWAY,AWAY,0,1,-9,MID,SIDEOUT_AWAY
2026-06-16T22:35:33.160Z,2,LOCAL,VISITANTE,4,14,AWAY,AWAY,0,2,-10,MID,SIDEOUT_AWAY
2026-06-16T22:37:00.281Z,2,LOCAL,VISITANTE,4,15,AWAY,AWAY,0,3,-11,MID,SIDEOUT_AWAY
2026-06-16T22:37:27.374Z,2,LOCAL,VISITANTE,5,15,HOME,HOME,1,0,-10,LATE,SIDEOUT_HOME
2026-06-16T22:37:45.523Z,2,LOCAL,VISITANTE,5,16,AWAY,AWAY,0,1,-11,LATE,SIDEOUT_AWAY
2026-06-16T22:38:21.564Z,2,LOCAL,VISITANTE,5,17,AWAY,AWAY,0,2,-12,LATE,SIDEOUT_AWAY
2026-06-16T22:38:54.637Z,2,LOCAL,VISITANTE,6,17,HOME,HOME,1,0,-11,LATE,SIDEOUT_HOME
2026-06-16T22:39:21.719Z,2,LOCAL,VISITANTE,7,17,HOME,HOME,2,0,-10,LATE,SIDEOUT_HOME
2026-06-16T22:39:54.773Z,2,LOCAL,VISITANTE,7,18,AWAY,AWAY,0,1,-11,LATE,SIDEOUT_AWAY
2026-06-16T22:40:24.844Z,2,LOCAL,VISITANTE,8,18,HOME,HOME,1,0,-10,LATE,SIDEOUT_HOME
2026-06-16T22:41:15.946Z,2,LOCAL,VISITANTE,9,18,HOME,HOME,2,0,-9,LATE,SIDEOUT_HOME
2026-06-16T22:41:37.008Z,2,LOCAL,VISITANTE,9,19,AWAY,AWAY,0,1,-10,LATE,SIDEOUT_AWAY
2026-06-16T22:42:01.051Z,2,LOCAL,VISITANTE,10,19,HOME,HOME,1,0,-9,LATE,SIDEOUT_HOME
2026-06-16T22:42:19.105Z,2,LOCAL,VISITANTE,11,19,HOME,HOME,2,0,-8,LATE,SIDEOUT_HOME
2026-06-16T22:42:46.206Z,2,LOCAL,VISITANTE,11,20,AWAY,AWAY,0,1,-9,LATE,SIDEOUT_AWAY
2026-06-16T22:43:04.273Z,2,LOCAL,VISITANTE,11,21,AWAY,AWAY,0,2,-10,LATE,SIDEOUT_AWAY
2026-06-16T22:43:28.309Z,2,LOCAL,VISITANTE,12,21,HOME,HOME,1,0,-9,LATE,SIDEOUT_HOME
2026-06-16T22:43:49.361Z,2,LOCAL,VISITANTE,12,22,AWAY,AWAY,0,1,-10,LATE,SIDEOUT_AWAY
2026-06-16T22:44:13.392Z,2,LOCAL,VISITANTE,12,23,AWAY,AWAY,0,2,-11,LATE,SIDEOUT_AWAY
2026-06-16T22:44:46.471Z,2,LOCAL,VISITANTE,12,24,AWAY,AWAY,0,3,-12,LATE,SIDEOUT_AWAY
2026-06-16T22:45:07.504Z,2,LOCAL,VISITANTE,13,24,HOME,HOME,1,0,-11,LATE,SIDEOUT_HOME
