timestamp,set,home_team,away_team,home_score,away_score,scorer,serving,home_run,away_run,lead,phase,event
2026-08-05T23:05:38.209Z,1,LOCAL,VISITANTE,0,0,,,0,0,0,EARLY,POINT
2026-08-05T23:06:11.429Z,1,LOCAL,VISITANTE,0,0,,HOME,0,0,0,EARLY,POINT
2026-08-05T23:12:14.686+00:00,1,LOCAL,VISITANTE,0,1,AWAY,HOME,0,1,-1,EARLY,SIDEOUT_AWAY
2026-08-05T23:12:45.536+00:00,1,LOCAL,VISITANTE,1,1,HOME,AWAY,1,0,0,EARLY,SIDEOUT_HOME
2026-08-05T23:13:12.330+00:00,1,LOCAL,VISITANTE,1,2,AWAY,HOME,0,1,-1,EARLY,SIDEOUT_AWAY
2026-08-05T23:13:43.012+00:00,1,LOCAL,VISITANTE,2,2,HOME,AWAY,1,0,0,EARLY,SIDEOUT_HOME
2026-08-05T23:14:08.033+00:00,1,LOCAL,VISITANTE,2,3,AWAY,HOME,0,1,-1,EARLY,SIDEOUT_AWAY
2026-08-05T23:14:31.681+00:00,1,LOCAL,VISITANTE,3,3,HOME,AWAY,1,0,0,EARLY,SIDEOUT_HOME
2026-08-05T23:14:59.039+00:00,1,LOCAL,VISITANTE,3,4,AWAY,HOME,0,1,-1,EARLY,SIDEOUT_AWAY
2026-08-05T23:15:37.475+00:00,1,LOCAL,VISITANTE,4,4,HOME,AWAY,1,0,0,EARLY,SIDEOUT_HOME
2026-08-05T23:16:16.546+00:00,1,LOCAL,VISITANTE,4,5,AWAY,HOME,0,1,-1,EARLY,SIDEOUT_AWAY
2026-08-05T23:16:51.707+00:00,1,LOCAL,VISITANTE,5,5,HOME,AWAY,1,0,0,EARLY,SIDEOUT_HOME
2026-08-05T23:17:14.174+00:00,1,LOCAL,VISITANTE,5,6,AWAY,HOME,0,1,-1,MID,SIDEOUT_AWAY
2026-08-05T23:17:32.749+00:00,1,LOCAL,VISITANTE,5,7,AWAY,AWAY,0,2,-2,MID,BREAK_AWAY
2026-08-05T23:17:58.049+00:00,1,LOCAL,VISITANTE,6,7,HOME,AWAY,1,0,-1,MID,SIDEOUT_HOME
2026-08-05T23:18:32.518+00:00,1,LOCAL,VISITANTE,6,8,AWAY,HOME,0,1,-2,MID,SIDEOUT_AWAY
2026-08-05T23:18:56.624+00:00,1,LOCAL,VISITANTE,6,9,AWAY,AWAY,0,2,-3,MID,BREAK_AWAY
2026-08-05T23:19:22.008+00:00,1,LOCAL,VISITANTE,6,10,AWAY,AWAY,0,3,-4,MID,BREAK_AWAY
